頻道名稱,影片發佈時間,影片連結,影片長度,,,,,WAV檔名,,,,
臺北酷課雲-10年級國文,2018年11月13日,https://youtu.be/fgT3gahLhPU,,0:11:41,,,,高中國文｜明湖居聽書：人物型塑快照,,,,
臺北酷課雲-10年級國文,2018年12月13日,https://www.youtube.com/watch?v=Xn7rG-2wX-o,,0:12:14,,,,高中國文｜明湖居聽書：課文賞析與小說微寫作,,,,
臺北酷課雲-10年級國文,2018年11月9日,https://youtu.be/HCoYgAE3MNQ,,0:09:59,,,,高中國文｜劉姥姥：導論,,,,
臺北酷課雲-10年級國文,2018年11月9日,https://youtu.be/htX7j2K2S_4,,0:12:44,,,,高中國文｜紅樓夢：成書演變、作者、價值,,,,
臺北酷課雲-10年級國文,2018年11月9日,https://youtu.be/pu5poAdZBcU,,0:15:00,,,,高中國文｜紅樓夢：書名來由,,,,
臺北酷課雲-10年級國文,2018年11月13日,https://youtu.be/vqd5eRdi1dM?si=ZDOhJHm__JnOLlHK,,0:15:00,,,,高中國文｜紅樓夢：情節主旨,,,,
臺北酷課雲-10年級國文,2018年11月13日,https://youtu.be/rE5vKjOFy9I?feature=shared,,0:15:00,,,,高中國文｜紅樓夢：之金陵十二釵,,,,
臺北酷課雲-10年級國文,2018年11月9日,https://youtu.be/507KKIiOrws?si=0d_6-vHGVrSASZrO,,0:15:03,,,,高中國文｜紅樓夢：劉姥姥四進榮國府,,,,
臺北酷課雲-10年級國文,2018年11月9日,https://youtu.be/A4NajITV-Y0?si=iRQkgYj626Nhhwvi,,0:14:26,,,,高中國文｜紅樓夢：劉姥姥析論,,,,
臺北酷課雲-10年級國文,2018年11月9日,https://youtu.be/I3-5E0GcKpE?si=FhxfzpKtK0lhXoVK,,0:13:57,,,,高中國文｜紅樓夢：黛玉葬花析論,,,,
臺北酷課雲-10年級國文,2018年11月13日,https://youtu.be/CwOxN6YCL7I?feature=shared,,0:13:19,,,,高中國文 筆記小說 世說新語導論,,,,
臺北酷課雲-10年級國文,2018年11月9日,https://youtu.be/LQ2f4YmlgfU?feature=shared,,0:07:51,,,,高中國文 《世說新語》關於作者劉義慶,,,,
臺北酷課雲-10年級國文,2018年11月13日,https://youtu.be/emW3BvUv0LQ?feature=shared,,0:13:38,,,,高中國文 關於《世說新語》,,,,
臺北酷課雲-10年級國文,2018年11月9日,https://youtu.be/soM3_pQuNYs?feature=shared,,0:13:23,,,,高中國文 世說新語 詠絮才 篇章說解,,,,
臺北酷課雲-10年級國文,2018年11月13日,https://youtu.be/_1o1fJx-Xbo?feature=shared,,0:08:37,,,,高中國文 現代小說 一桿「稱仔」,,,,
臺北酷課雲-10年級國文,2018年11月9日,https://youtu.be/ccsvyFmgEEM?feature=shared,,0:10:51,,,,高中國文 〈一桿「稱仔」〉：彰化媽祖賴和生平,,,,
臺北酷課雲-10年級國文,2018年11月9日,https://youtu.be/impFHMJULaU?feature=shared,,0:13:21,,,,高中國文 〈一桿「稱仔」〉課文賞析,,,,
臺北酷課雲-10年級國文,2018年11月9日,https://youtu.be/a6b6D6cslk0?feature=shared,,0:09:02,,,,高中國文 〈一桿「稱仔」〉時代側寫,,,,
臺北酷課雲-10年級國文,2018年11月13日,https://youtu.be/Kz-z3cV8cVI?feature=shared,,0:07:46,,,,高中國文 應用文奏議類 出師表,,,,
臺北酷課雲-10年級國文,2018年11月13日,https://youtu.be/3cTxgcUcB6w?feature=shared,,0:10:09,,,,高中國文 諸葛亮〈出師表〉 諸葛亮生平,,,,
臺北酷課雲-10年級國文,2018年11月13日,https://youtu.be/w_6N4Yt0mWM?feature=shared,,0:09:47,,,,高中國文｜諸葛亮〈出師表〉 課文分析,,,,
臺北酷課雲-10年級國文,2018年11月13日,https://youtu.be/sp-Q20OgyOs?feature=shared,,0:09:22,,,,高中國文｜諸葛亮〈出師表〉 課文分析二,,,,
臺北酷課雲-10年級國文,2018年12月13日,https://youtu.be/04bE2dflzEU?feature=shared,,0:13:11,,,,高中國文 樂府與古詩,,,,
臺北酷課雲-10年級國文,2018年11月13日,https://youtu.be/rmb28wNWQr8?feature=shared,,0:09:47,,,,高中國文 漢樂府 漢‧陌上桑,,,,
臺北酷課雲-10年級國文,2018年12月13日,https://youtu.be/UlIATaVYbl4?feature=shared,,0:14:29,,,,高中國文｜漢樂府 漢‧飲馬長城窟行,,,,
臺北酷課雲-10年級國文,2018年11月9日,https://youtu.be/xeEB1l790YE?feature=shared,,0:11:07,,,,高中國文｜唐樂府 李白‧長干行,,,,
臺北酷課雲-10年級國文,2018年12月13日,https://youtu.be/qkFBnn91ylM?feature=shared,,0:10:31,,,,高中國文 漢古詩 古詩十九首〈行行重行行〉,,,,
臺北酷課雲-10年級國文,2018年11月9日,https://youtu.be/fhIFM-A-i6s?feature=shared,,0:12:00,,,,高中國文 六朝古詩 陶淵明〈飲酒〉其五,,,,
臺北酷課雲-10年級國文,2018年11月13日,https://youtu.be/plFoUttlOKA?feature=shared,,0:08:08,,,,高中國文 現代小說 孔乙己,,,,
臺北酷課雲-10年級國文,2018年11月9日,https://youtu.be/DwbL8msf3ck?feature=shared,,0:13:35,,,,高中國文 〈孔乙己〉：誰來說故事 WHO,,,,
臺北酷課雲-10年級國文,2018年11月13日,https://youtu.be/akmrcSf76ho?feature=shared,,0:15:00,,,,高中國文 〈孔乙己〉：說故事的技巧（HOW）,,,,
臺北酷課雲-10年級國文,2018年11月13日,https://youtu.be/K6YjLtWzFBo?feature=shared,,0:13:09,,,,高中國文 〈孔乙己〉：說了甚麼故事（WHAT）,,,,
臺北酷課雲-10年級國文,2018年11月13日,https://youtu.be/trLsSapYnkc?feature=shared,,0:11:47,,,,高中國文｜〈孔乙己〉：為何要說故事（WHY）,,,,
臺北酷課雲-10年級國文,2018年11月13日,https://youtu.be/_Ojstu1E9IQ?feature=shared,,0:15:00,,,,高中國文｜〈孔乙己〉：作者魯迅,,,,
臺北酷課雲-10年級國文,2018年12月13日,https://youtu.be/u4SXVku6Gjk?feature=shared,,0:11:16,,,,高中國文 記敘散文 醉翁亭記,,,,
臺北酷課雲-10年級國文,2018年11月13日,https://youtu.be/NGTOSXU3hYU?feature=shared,,0:13:47,,,,高中國文 〈醉翁亭記〉 醉翁之樂,,,,
臺北酷課雲-10年級國文,2018年11月13日,https://youtu.be/fRpQqcQie1g?feature=shared,,0:11:13,,,,高中國文 〈醉翁亭記〉 「亭」在這裡,,,,
臺北酷課雲-10年級國文,2018年11月13日,https://youtu.be/K5avWp7Wo8g?feature=shared,,0:14:35,,,,高中國文 〈醉翁亭記〉 「樂」在其中,,,,
臺北酷課雲-10年級國文,2018年11月9日,https://youtu.be/lGXyZ0pUeUE?feature=shared,,0:13:44,,,,高中國文 〈醉翁亭記〉 醉翁者誰？,,,,
臺北酷課雲-10年級歷史,2021年7月23日,https://youtu.be/BY_YlK348Bw?si=H9myOuWRpOwDLegS,,0:13:53,,,,高中歷史 專題討論 歷史知識的特質,,,,
臺北酷課雲-10年級歷史,2018年9月18日,https://youtu.be/gbwhDcRNdEE?si=wIrYuU-M5zBCaRKE,,0:13:39,,,,高中歷史_臺灣史觀的建立與分期 v1541,,,,
臺北酷課雲-10年級歷史,2018年9月18日,https://youtu.be/2kddoTThXR0?si=3E74fGB-CFjau6H_,,0:14:15,,,,高中歷史 臺灣史前文化 v1606,,,,
臺北酷課雲-10年級歷史,2021年7月23日,https://youtu.be/imb1SwikneU?si=sAY-9iL6NxwdQyy9,,0:13:05,,,,高中歷史 臺灣的原住民族,,,,
臺北酷課雲-10年級歷史,2022年4月18日,https://youtu.be/NxLhleMfa1o?si=izzCI4rmkuKTzrLB,,0:07:30,,,,高中歷史 史前時期與原住民文化,,,,
臺北酷課雲-10年級歷史,2021年7月23日,https://youtu.be/dG0Y-kbCPlU?si=MJfFo_zG0GOYpcnd,,0:08:42,,,,高中歷史 學測重點 史前臺灣與原住民族文化,,,,
臺北酷課雲-10年級歷史,2016年5月27日,https://youtu.be/EBTfOAio4DM?si=HCP_W6ymfEGuV9w1,,0:04:40,,,,01 早期臺灣-- 大考充電站 (105指考歷史總複習 ),,,,
臺北酷課雲-10年級歷史,2021年7月22日,https://youtu.be/Dy0Vwrs2mu0?si=zslPgFW78_Q3rtgq,,0:14:23,,,,高中歷史 大航海時代來臨與荷西治臺,,,,
臺北酷課雲-10年級歷史,2022年4月18日,https://youtu.be/kMh2sBXht2s?si=x9OSQCDTlkOAJ4Ph,,0:03:05,,,,高中歷史 國際競逐與荷西統治,,,,
臺北酷課雲-10年級歷史,2021年7月24日,https://youtu.be/qUwuBPmk8F8?si=bzYiIo8gZCunC0Fr,,0:07:23,,,,高中歷史 學測重點 荷西統治時期,,,,
臺北酷課雲-10年級歷史,2018年9月19日,https://youtu.be/YAq8w3O_rLA?si=vWVWtf4BQIsTM7zA,,0:10:46,,,,高中歷史 鄭氏(明鄭)統治時期 v1609_,,,,
臺北酷課雲-10年級歷史,2022年4月18日,https://youtu.be/UMaMwLhSOl8?si=DGjKzSD-fg4lWpRe,,0:01:48,,,,高中歷史 鄭氏統治時期,,,,
臺北酷課雲-10年級歷史,2021年7月24日,https://youtu.be/vZeS56vQkXc?si=xiS83qYodd37vaM3,,0:08:27,,,,高中歷史 學測重點 明鄭統治時期,,,,
臺北酷課雲-10年級歷史,2018年9月19日,https://youtu.be/ZVeb1VVU3aI?si=NjDYth0yKCuYzmGU,,0:13:42,,,,高中歷史 清治前期的治臺政策與行政機關的調整 v1610_,,,,
臺北酷課雲-10年級歷史,2021年7月24日,https://youtu.be/vXybgXg3xvI?si=ARgxp8TrcfbNFaQb,,0:07:28,,,,高中歷史 學測複習 清治前期臺灣政治發展,,,,
臺北酷課雲-10年級歷史,2018年9月19日,https://youtu.be/LJ9obrYhxEU?si=LSNuYNdTgp8R_U44,,0:14:21,,,,高中歷史 清治前期臺灣的拓墾與貿易_高中歷史 v1611_,,,,
臺北酷課雲-10年級歷史,2018年9月19日,https://youtu.be/3ZBY-Dbf8ek?si=2LfUi07dABeR2PaG,,0:14:05,,,,高中歷史 清治前期臺灣移墾社會的特徵與原漢關係 v1612_,,,,
臺北酷課雲-10年級歷史,2018年9月19日,https://youtu.be/aJEtCun9z4Q?si=xqRvcgcL8yh2W439,,0:11:31,,,,高中歷史 清治前期臺灣的文化與生活 v1613_,,,,
臺北酷課雲-10年級歷史,2022年4月18日,https://youtu.be/AOZq33nAdxg?si=DoYPaK5YmJYha8PB,,0:02:30,,,,高中歷史 社會文化的發展,,,,
臺北酷課雲-10年級歷史,2021年7月24日,https://youtu.be/SRxJRX05ngw?si=6oWAg-eKm86UPm93,,0:06:37,,,,高中歷史 學測重點 清治前期臺灣經濟發展,,,,
臺北酷課雲-10年級歷史,2021年7月24日,https://youtu.be/Yrlwc5UG2nI?si=dkITy7D0TnB_6VXu,,0:08:33,,,,高中歷史 學測重點 清治前期臺灣社會文化變遷,,,,
臺北酷課雲-10年級歷史,2018年9月19日,https://youtu.be/xPBzVuUZU_c?si=lFd2DWgZaHhy4WRG,,0:11:01,,,,高中歷史 臺灣開港通商與經濟社會的變遷 v1614_,,,,
臺北酷課雲-10年級歷史,2022年4月18日,https://youtu.be/tZp3lRCXKc8?si=K32HDBW07pwMgfxR,,0:01:00,,,,高中歷史 經濟成長與挑戰,,,,
臺北酷課雲-10年級歷史,2018年9月19日,https://youtu.be/g6TiG0_1mrk?si=Qh1tYiJfZmySNIcL,,0:12:12,,,,高中歷史 臺灣涉外事件與近代化的發展 v1615_,,,,
臺北酷課雲-10年級歷史,2021年7月24日,https://youtu.be/a_gKa2mjKtg?si=rzA9CaCidHG_jt7m,,0:06:29,,,,高中歷史 學測重點 清治後期臺灣的近代化發展,,,,
臺北酷課雲-10年級歷史,2021年7月24日,https://youtu.be/7zHJ1WW2R_A?si=W2RCe7_IcNj9NZKq,,0:08:15,,,,高中歷史 學測重點 清治後期臺灣的涉外事件,,,,
臺北酷課雲-10年級歷史,2016年5月27日,https://youtu.be/t7R4FnMTtNU?si=3yOQrOGeUdK0htOD,,0:05:45,,,,02 清朝統治時期的臺灣-- 大考充電站 (105指考歷史總複習 ),,,,
臺北酷課雲-10年級歷史,2018年9月19日,https://youtu.be/URs7zikvnZo?si=cEAhO5fRo5tRQ6AV,,0:14:27,,,,高中歷史 乙未割臺與日本殖民臺灣的統治政策 v1616_,,,,
臺北酷課雲-10年級歷史,2018年9月26日,https://youtu.be/TCmaGArYcBc?si=6nrOloFO9GEEFcWh,,0:11:02,,,,高中歷史學測重點 日治時期的武裝抗日 v7372,,,,
臺北酷課雲-10年級歷史,2018年9月26日,https://youtu.be/t_VzeFn4xrE?si=6Gnxa-YyHNyfyyBX,,0:10:21,,,,高中歷史學測重點 日治時期統治政策的演變 v7368,,,,
臺北酷課雲-10年級歷史,2018年9月18日,https://youtu.be/UkDhujoRWno?si=tfwtvzDkZ8kk9HbL,,0:11:51,,,,高中歷史 日治時期差別待遇下臺灣社會的變遷 v1620_,,,,
臺北酷課雲-10年級歷史,2018年9月26日,https://youtu.be/XOhv7_BRTS0?si=DXFiBw1LxC7OQE2G,,0:11:16,,,,高中歷史學測重點 日治時期臺灣人的政治與社會運動 v7373,,,,
臺北酷課雲-10年級歷史,2018年9月18日,https://youtu.be/VSMTaTjIExg?si=IPl_vYwH2GxF-Rmm,,0:13:22,,,,高中歷史 殖民體制下臺灣的經濟變遷 v1617_,,,,
臺北酷課雲-10年級歷史,2022年4月18日,https://youtu.be/gnOmh3P4ER8?si=hOGANCfuBjgNX6DQ,,0:06:06,,,,高中歷史 殖民統治的建立,,,,
臺北酷課雲-10年級歷史,2018年9月26日,https://youtu.be/Et0dlRRsXxs?si=rz4z2OqtYY7FIi_-,,0:10:25,,,,高中歷史學測重點 日治時期的產業與經濟發展 v7369,,,,
臺北酷課雲-10年級歷史,2018年9月26日,https://youtu.be/0BmKXTMrYUk?si=jjK8BhUQ2q0oEYuR,,0:09:57,,,,高中歷史學測重點 日治時期教育政策的演變 v7370,,,,
臺北酷課雲-10年級歷史,2021年7月22日,https://youtu.be/r_5UDmewPOM?si=Uc8Nyo_rPFNXHrcv,,0:09:29,,,,高中歷史 學測重點日治時期社會結構與文化變遷,,,,
臺北酷課雲-10年級歷史,2018年9月18日,https://youtu.be/FsiPiyA6skA?si=dFncVwzK8rDGNUt_,,0:13:58,,,,高中歷史 日治時期臺灣的生活變遷與藝文發展 v1621,,,,
臺北酷課雲-10年級歷史,2018年9月26日,https://youtu.be/i_97a-KR_Iw?si=cxxVaxgZ8Rfn_byp,,0:11:18,,,,高中歷史學測重點 日治時期文學與藝術的發展 v7374,,,,
臺北酷課雲-10年級歷史,2018年9月19日,https://youtu.be/dI48RYLURIw?si=akbZSPi2f9Fy4xE9,,0:14:38,,,,高中歷史 戰爭時期的臺灣社會 v6390_,,,,
臺北酷課雲-10年級歷史,2022年4月18日,https://youtu.be/TZuRVKBjx7U?si=ThFfq7W07askYxsT,,0:05:54,,,,高中歷史 戰爭時期的社會,,,,
臺北酷課雲-10年級歷史,2016年5月27日,https://youtu.be/gAPS2EKsu_Q?si=E3y2JnnhwKtguypL,,0:09:43,,,,03 日治統治時期的臺灣-- 大考充電站 (105指考歷史總複習),,,,
臺北酷課雲-10年級歷史,2018年9月18日,https://youtu.be/9uiBKqxB80c?si=wJobBUApEtNvkP4X,,0:14:49,,,,高中歷史 戰後接收(光復)臺灣與政府遷臺 v1622,,,,
臺北酷課雲-10年級歷史,2018年9月26日,https://youtu.be/LbCgjI_GlQ8?si=H_Rbsx8QkjqU4Zst,,0:09:08,,,,高中歷史學測重點 中華民國政府遷臺後的威權統治 v7376,,,,
臺北酷課雲-10年級歷史,2018年9月26日,https://youtu.be/YBPtWLruCKY?si=h1MbMOf-9R_whYmH,,0:09:11,,,,高中歷史學測重點 戰後臺灣政治發展（1945～1948）v7375,,,,
臺北酷課雲-10年級歷史,2018年9月26日,https://youtu.be/EI1yeSLEjJ0?si=lillYmbWTU8GL8Fm,,0:11:22,,,,高中歷史學測重點 戰後臺灣的重大政治事件 v7378,,,,
臺北酷課雲-10年級歷史,2018年9月26日,https://youtu.be/GvYjuDDPWKU?si=WhIwT_rzVQZUG0OY,,0:13:31,,,,高中歷史學測重點 中華民國在臺灣的政局變遷 v7377,,,,
臺北酷課雲-10年級歷史,2018年9月18日,https://youtu.be/QC9XjmGjY2A?si=PDSLxcCCMC8UkYDm,,0:14:57,,,,高中歷史 戰後臺灣土地改革到工商社會的成形 v1624_,,,,
臺北酷課雲-10年級歷史,2018年9月18日,https://youtu.be/XQ4RBMBntY4?si=E3mVb-yvSrfY8HES,,0:14:09,,,,高中歷史 臺灣工商產業的再轉型 v1625,,,,
臺北酷課雲-10年級歷史,2018年9月18日,https://youtu.be/h7ZiP7NX4d0?si=mk0pzZd-jo2Qu0Wn,,0:14:41,,,,高中歷史 從威權走向民主-當代臺灣的政治發展 v1623,,,,
臺北酷課雲-10年級歷史,2022年4月18日,https://youtu.be/rfDXDJsqTJw?si=o4Z2adLb_7DdeNtk,,0:03:46,,,,高中歷史 從威權走向民主政治,,,,
臺北酷課雲-10年級歷史,2021年7月24日,https://youtu.be/EGqlhGJLQyc?si=1SNdL_ciu7TndYEn,,0:08:02,,,,高中歷史 學測重點 當代臺灣經濟的成長與挑戰,,,,
臺北酷課雲-10年級歷史,2018年9月25日,https://youtu.be/rdQ3W9OPpKk?si=HRzJOt9Ib6o1oFbk,,0:15:04,,,,高中歷史 從反共抗俄到和緩交流-戰後臺灣的外交發展與兩岸關係 v6892,,,,
臺北酷課雲-10年級歷史,2018年9月18日,https://youtu.be/G9nSY16a5XE?si=mdEfzcf9Bt688UJ7,,0:14:45,,,,高中歷史 從美中公報看臺海兩岸關係變遷 v1672,,,,
臺北酷課雲-10年級歷史,2018年9月26日,https://youtu.be/gQc4lmYAcWk?si=kI5jWkf9CZkxP1kr,,0:15:55,,,,高中歷史學測重點 1949年之後的臺海兩岸關係 v7379,,,,
臺北酷課雲-10年級歷史,2018年9月18日,https://youtu.be/4e01nWKo8l4?si=OBzqqlGx8X-gm3b6,,0:12:19,,,,高中歷史 戰後臺灣社會型態的演變 v1626,,,,
臺北酷課雲-10年級歷史,2018年9月18日,https://youtu.be/GydRKQKqLRo?si=BgYMXEGn9VfQ5XGZ,,0:14:19,,,,高中歷史 戰後臺灣的社會運動與生活_ v1627-,,,,
臺北酷課雲-10年級歷史,2018年9月18日,https://youtu.be/24DvF1dF1wY?si=kH8_lusMC1y6vmEL,,0:13:51,,,,高中歷史 戰後臺灣的教育發展 v1628_,,,,
臺北酷課雲-10年級歷史,2021年7月24日,https://youtu.be/jF2QpwCCC5A?si=sC17scgOWTu9ZhaT,,0:08:11,,,,高中歷史 學測重點 當代臺灣社會變遷與多元文化,,,,
臺北酷課雲-10年級歷史,2016年5月30日,https://youtu.be/Pu8vZpW2sKw?si=FYMEzH3ckdYAqhQ6,,0:05:16,,,,04 中華民國時期：當代台灣 -- 大考充電站 (105指考歷史總複習 ),,,,
臺北酷課雲-10年級歷史,2018年9月18日,https://youtu.be/gPl66JcEziE?si=BJsuhgPvuLiHw06g,,0:14:44,,,,高中歷史__傳統史學的特色與現代中國史學的建立 v1542,,,,
臺北酷課雲-10年級歷史,2018年9月18日,https://youtu.be/T1xZ_KtF7eA?si=KYB7mI-BoiDnbbc1,,0:13:25,,,,高中歷史 中國史前時代的傳說與考古 v1630,,,,
臺北酷課雲-10年級歷史,2021年7月24日,https://youtu.be/oGmLpHVKvgA?si=c6yiRxJ84ZyJNq1G,,0:08:02,,,,高中歷史 學測重點 新石器時代,,,,
臺北酷課雲-10年級歷史,2021年7月23日,https://youtu.be/YO_SkcmbnHk?si=f52jdkBiyX4lD7wl,,0:06:11,,,,高中歷史 學測重點 文明的發現,,,,
臺北酷課雲-10年級歷史,2021年7月24日,https://youtu.be/ej6wV_Yzy_g?si=f6cLvIZWOze_kApy,,0:12:12,,,,高中歷史 學測重點 青銅器時代,,,,
臺北酷課雲-10年級歷史,2021年7月23日,https://youtu.be/pfl1wGSUdF8?si=pU67lq_EPOYU7NAa,,0:08:02,,,,高中歷史 學測重點 周代的建立,,,,
臺北酷課雲-10年級歷史,2018年9月19日,https://youtu.be/36jBvfR4vsQ?si=nEfhRyxz6OHqpD5R,,0:14:36,,,,高中歷史 春秋_封建的餘韻 v1633_,,,,
臺北酷課雲-10年級歷史,2021年7月23日,https://youtu.be/tjOpKkbgvFY?si=JmqUk7bcO6nCQ2IU,,0:08:29,,,,高中歷史 學測重點 周室東遷,,,,
臺北酷課雲-10年級歷史,2021年7月22日,https://youtu.be/ATY4Cky4Vo8?si=Sv1rP6KNTQ3XagYM,,0:12:22,,,,高中歷史 戰國 劇變的時代,,,,
臺北酷課雲-10年級歷史,,,,,,,,春秋戰國時期的諸子學發展,,,,
臺北酷課雲-10年級歷史,2021年7月24日,https://youtu.be/pqiFdiWqP-M?si=2PfkbMusKkmEQb5c,,0:07:27,,,,高中歷史 學測重點 春秋戰國的學術,,,,
臺北酷課雲-10年級歷史,2016年5月31日,https://youtu.be/Y432JGOaEGQ?si=5-kQuT5QB14FfQfc,,0:06:55,,,,05 先秦時代 -- 大考充電站 (105指考歷史總複習 ),,,,
臺北酷課雲-10年級歷史,2018年9月18日,https://youtu.be/eyio2iiU4fA?si=pCiB1lSxOxM1KlTX,,0:10:53,,,,高中歷史_秦漢帝國的建立 v1635,,,,
臺北酷課雲-10年級歷史,2021年7月24日,https://youtu.be/o0P8XgaLhKY?si=UoHz6nzLYM-V1PHo,,0:06:33,,,,高中歷史 學測重點 秦漢帝國的建立,,,,
臺北酷課雲-10年級歷史,2021年7月22日,https://youtu.be/rw7FtZMM1JA?si=S2inmIqjSeBhbLEm,,0:12:35,,,,高中歷史 漢帝國的興衰,,,,
臺北酷課雲-10年級歷史,2021年7月23日,https://youtu.be/4MbT9x1988k?si=Evi0z1FIYL5nnpk0,,0:05:11,,,,高中歷史 學測重點 王莽改革,,,,
臺北酷課雲-10年級歷史,2021年7月23日,https://youtu.be/v---XcHS4Sw?si=PLarQdyf9sP5WMTp,,0:05:07,,,,高中歷史 學測重點 東漢的建立,,,,
臺北酷課雲-10年級歷史,2018年9月18日,https://youtu.be/KIGGgt4dG28?si=rc1CsV7CQJljuUuN,,0:14:59,,,,高中歷史 秦漢帝國對外的開拓_ v1636_,,,,
臺北酷課雲-10年級歷史,2021年7月24日,https://youtu.be/UJrV7uCm9bY?si=r0XRufSxJJVzHRcc,,0:06:03,,,,高中歷史 學測重點 秦漢帝國對外關係,,,,
臺北酷課雲-10年級歷史,2018年9月19日,https://youtu.be/XZODHnS299w?si=GhM2fQnM-P8dl5A_,,0:15:47,,,,高中歷史 漢代獨尊儒術與經學發展 v1641_,,,,
臺北酷課雲-10年級歷史,2021年7月24日,https://youtu.be/Gvrruh3ylFY?si=kNRr5nH2_zL43JY2,,0:05:47,,,,高中歷史 學測重點 秦漢時代的學術發展,,,,
臺北酷課雲-10年級歷史,2016年5月31日,https://youtu.be/hNbSphAbeVg?si=fMRp9CyYOQATRqhZ,,0:05:01,,,,06 秦漢統一帝國 -- 大考充電站 (105指考歷史總複習 ),,,,
臺北酷課雲-10年級歷史,2018年9月18日,https://youtu.be/YOhMGydqRb0?si=5-KT7iZnbrGDVpS2,,0:14:56,,,,高中歷史_三國時期到西晉的政局發展 v1637,,,,
臺北酷課雲-10年級歷史,2021年7月23日,https://youtu.be/GI6KsPLWq6Y?si=3mnKHclWT-M4gaaW,,0:09:13,,,,高中歷史 學測重點 西晉短暫的統一,,,,
臺北酷課雲-10年級歷史,2021年7月23日,https://youtu.be/vcEwuDVxs98?si=qWmtcZizBuGhfUzY,,0:07:39,,,,高中歷史 學測重點 永嘉之禍：長期分裂的開始,,,,
臺北酷課雲-10年級歷史,2021年7月22日,https://youtu.be/HZ_fGsQ_B68?si=xr-6JCX91GnsMVIP,,0:14:58,,,,高中歷史 東晉到南北朝的政局發展與民族互動,,,,
臺北酷課雲-10年級歷史,,,,,,,,東晉到南北朝的政局發展與民族互動重點整理,,,,
